hotelname,address,district,lat,lon,rating,count_rating,star,budget,time,facilities,service,district,URL,image1,image2,review
A25 Luxury Hotel - 29 Bùi Thị Xuân,"29 Bùi Thị Xuân, Quận 1, Thành Phố Hồ Chí Minh",1,10.7714947,106.6900677,4.6,181,3,902000.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Điều hòa nhiệt độ, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Món Ăn Sáng · Dịch Vụ · Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENOZ0IgACgAMidDaGtJN3BHS3FvU1MwdlJBR2cwdlp5OHhNWFJmYUhaM2VUQXlFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CMABEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAELEG,https://lh3.googleusercontent.com/p/AF1QipN152b3o6ceJ3cR5QoSwyeUnRxKlFlhAHZGlsOP=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipPtmwqeqlZvUCwaU3NjsBKCFM3WHN4c95TcB7JP=s287-w287-h192-n-k-no-v1,"Phòng sạch, đẹp. Gia chủ vui vẻ, nhiệt tình."
A25 Hotel - 14 Phó Đức Chính,"14 Phó Đức Chính, Quận 1, Thành Phố Hồ Chí Minh",1,10.799849200214709,106.69715007456632,4.8,161,2,894689.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Điều hòa nhiệt độ, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Dịch Vụ · Vị Trí · Cơ Sở Vật Chất,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENOZ0IgACgAMihDaG9JLW8zcHp1VHB2cVRwQVJvTkwyY3ZNVEZyT1cxeGJEVmZkQkFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CKMDEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAELEG,https://lh3.googleusercontent.com/p/AF1QipMI3MakaSj5dzUMyhSB5QapbYly9eIuPnbb0249=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipM1cTVx5rXIaoZxR5VvOpz7L_ZAPRNMw2Hs6z97=s287-w287-h192-n-k-no-v1,"Phòng sạch sẽ, trang trí đẹp. Giá cả theo mình là hợp lý (bọn mình 2 người ở phòng 2 giường đôi 950k/2 đêm). Nếu quay lại Côn Đảo sẽ tiếp tục ủng hộ Pun Corner"
Fusion Original Saigon Centre,"65 Lê Lợi, Quận 1, Thành Phố Hồ Chí Minh",1,10.7736479,106.7009196,4.7,871,5,5167679.0,"1 đêm, bao gồm thuế và phí","Bữa sáng ($), Wi-Fi miễn phí, Bãi đỗ xe ($), Bể bơi ngoài trời, Điều hòa nhiệt độ, Trung tâm thể dục, Quán bar, Nhà hàng",Phòng Tập Thể Dục · Vị Trí · Món Ăn Sáng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENPb0IgACgAMidDaGtJaTlQa3FPR0lydVVzR2cwdlp5OHhNWEZ6WDNFM2MybzNFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CAgQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQ0wY,https://lh3.googleusercontent.com/p/AF1QipMcOOXyz9M89h1kRDcVzoCCUfOH2fFYPrgaAuFq=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyM9uptqrSb1VdF6UodTCCAA3QbU3nJ3McStbDWl1Z3nyzkL3aCO0KKC9VeuhN_RV6qR4NEHsmUfnt0OG-wGq9gl6bsJRj69I0PSdzKmNNULks20pfvzIIUipUE01i_wImPodDPr1hqjqiL=s287-w287-h192-n-k-no-v1,"Phòng rộng rãi, mới và đặc biệt là siêu sạch sẽ. Giá cả lại cực kì bình dân. Chị Pun thân thiệt và dễ thương lắm. Chắc chắn sẽ quay lại đây trong các chuyến đi Côn Đảo tiếp theo."
Wink Hotel Saigon Centre,"75 Nguyễn Bỉnh Khiêm, Quận 1, Thành Phố Hồ Chí Minh",1,10.785952213437092,106.70641001243509,4.3,1100,4,1748306.0,"1 đêm, bao gồm thuế và phí","Bữa sáng ($), Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Chấp nhận vật nuôi, Trung tâm thể dục, Quán bar, Nhà hàng",Món Ăn Sáng · Phòng Tập Thể Dục · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENPb0IgACgAMidDaGtJbnVYUnBMelkwZDVoR2cwdlp5OHhNWEJpTjJkMGEzSmpFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0COICEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAENMG,https://lh3.googleusercontent.com/p/AF1QipO8eewoXvSbbfnY6wYIuxAasmxoLdv7EgcEw-Pf=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbh1OM4NL8ogI7hiQHy6ilzxJ0ErB48GHGbKFaPGbz3HoYdE24Ey0JDIKoILTKEnYwX1nd5WVdVTt3dqL_Nk2kpevr2DfFb10fFsz8QDtSvIc2v48u6YgEXjlrQquVVddysogY=s287-w287-h192-n-k-no-v1,"Sạch sẽ, bình yên và thân thiện"
Khách sạn Pullman Sài Gòn Centre,"148 Trần Hưng Đạo, Quận 1, Thành Phố Hồ Chí Minh",1,10.7524244,106.6662819,4.5,6300,5,4967324.0,"1 đêm, bao gồm thuế và phí","Bữa sáng ($), Wi-Fi miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Bồn tắm nước nóng, Điều hòa nhiệt độ, Trung tâm thể dục, Spa",Quầy Bar · Ăn Tối · Món Ăn Sáng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENQd0IgACgAMiZDaGdJaVpPRzFiVEItWUhQQVJvTEwyY3ZNWFJqZVRaamJYWVFBUTgNSAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CGAQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQ8QY,https://lh3.googleusercontent.com/p/AF1QipPMpR94Zo_EjWwJY_tiEWIcBjlsoZcB1kiO484C=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipMYw-Az454TweahXXGlh-YkA_ZhT7MLEuNJlCYD=s287-w287-h192-n-k-no-v1,"Giá tốt, phòng đẹp, chị chủ nhiệt tình, Thanks Pun Corner"
An Nam Corner - Dreamer,"183/15 Bùi Viện, Quận 1, Thành Phố Hồ Chí Minh",1,10.7677648,106.694727,1.9,16,3,432744.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Chấp nhận vật nuôi, Nhà hàng, Có bếp nấu ăn trong phòng, Xe đưa đón ra sân bay",,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENQd0IgACgAMidDaGtJXy1yVzhzVEFrN1E4R2cwdlp5OHhNV3R6TVRZMGFuUjNFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CH8QwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQ8QY,https://lh6.googleusercontent.com/proxy/h-h_kVvDWiMA_foySnnSc9KPlMSsrFdscjTqXDfbuueVYGDj7CFvRYKOxuqp8FSx7yAFMnbklq1W2v9EUQRXpd515doEWcXS0Pb3qdLxEPQ8fyiCUQ2sfFjVYvgWYZoGilqx--OSpaDCs54Ooc9i_OlBiJhlIA=s287-w287-h192-n-k-no-v1,https://lh6.googleusercontent.com/proxy/lV9lgiYHpiSQYOAPdjZ-NYzmh5j36jm65jycRENzrWzJQ7bp8o0es8LZMdbkyRe4QyGgKJk4UJaVMT_m-kEwvOdLqvq-gYUCjIjO3PiOOWFRSiTOJogUirFLDHhFnMSNRxdP8sJmCj2solG9hLwhT4VQ-zAzjA0=s287-w287-h192-n-k-no-v1,Awesome service! Very quiet and lovely madame. Also very clean rooms and beds. Highly recommended :)
Tra My Saigon Hotel,"41 Lý Chính Thắng, Quận 1, Thành Phố Hồ Chí Minh",1,10.790895176604185,106.68566494340072,3.5,104,2,549879.0,"1 đêm, bao gồm thuế và phí","Bữa sáng ($), Wi-Fi miễn phí, Bãi đỗ xe ($), Chấp nhận vật nuôi, Nhà hàng, Dịch vụ phòng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENQd0IgACgAMidDaGtJdkx2dHMtcWw3YXRMR2cwdlp5OHhNV1p4WDNFNE5tTm9FQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0COsBEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEPEG,https://lh3.googleusercontent.com/p/AF1QipPY6ncUAHva7CJvJvLaNzsfmXwKB3od6kK5X8CG=s287-w287-h192-n-k-no-v1,https://lh4.googleusercontent.com/proxy/WQ1zfuub3OKq7GSRtEqyNf4X1nIrnGQFdReIEx0T4C5XV2QJalQrsGzaJdDgxRgXF_TD8lrC0-mzTVLI-n35ofP9M7EwXxUdECEcnM5G9xFbl2zG-ZOrUut3iKvoHT5zkR-A26Q_UBBWzMXdBpQ4I6eMTHBOmA=s287-w287-h192-n-k-no-v1,We had an amazing stay! First of all: a really really nice and friendly hostess. Clean and spacious rooms with airconditioning. Scooter rental available.
Planet Sài Gòn Hotel,"283/19 Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",1,10.825479,106.680691,4.3,77,1,482282.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Bếp ở một số phòng, Xe đưa đón ra sân bay, Dịch vụ giặt là, Phù hợp với trẻ em",Vị Trí · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENQd0IgACgAMidDaGtJb3NTUmt0eUFsdWwtR2cwdlp5OHhNWFpvYXpWa2NXeDBFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CIUCEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEPEG,https://lh3.googleusercontent.com/p/AF1QipOYDeZerwQVGfHFlE7zg5Gdgwu978LlBx3dZrY=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipNeiva4DJcKlECAvs5_iG5nFR1Rd5ErMbwkrqk=s287-w287-h192-n-k-no-v1,Pun is a very friendly person. Nice family 😉 thank u
Ben Thanh Retreats hotel,"121/39 Lê Thị Riêng, Quận 1, Thành Phố Hồ Chí Minh",1,10.7834869,106.66342263490242,4.7,192,3,955556.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Chỗ đậu xe, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là, Phù hợp với trẻ em",Món Ăn Sáng · Vị Trí · Nhà Hàng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENJNEMgACgAMihDaG9JM3FTVnRjZmk3dXo3QVJvTkwyY3ZNVEZuYzJ4Mk5taHVOQkFCOA1IAA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CIgDEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEJEH,https://lh3.googleusercontent.com/p/AF1QipMczSMjNWWZ3nq-kFzxOlXAh6GiJW5oaCJyZvnq=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipMwesXkHj0lFmC_it1mJEUKP8RDfOIXMQUpplbF=s287-w287-h192-n-k-no-v1,"Homestay dễ thương, cô chủ nhỏ xinh xắn, dễ thương, thân thiện"
Sai Gon hotel bui vien walking street,"Tphcm, 40/13 Bùi Viện, Quận 1, Thành Phố Hồ Chí Minh",1,10.7679172,106.6942428,3.8,178,1,463125.0,"1 đêm, bao gồm thuế và phí","Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Ăn sáng, Dịch vụ phòng, Dịch vụ giặt là, Trung tâm dịch vụ văn phòng, Địa điểm không cho hút thuốc",Vị Trí,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENJNEMgACgAMidDaGtJZ0l1VnFKV0xfWmdoR2cwdlp5OHhNWFJ6Ym5oa2R6SnlFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CMADEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAEJEH,https://lh3.googleusercontent.com/p/AF1QipMpsUrGhs-_VtOizFasqK6vVBpjRBk_ff_hXHt6=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/p/AF1QipMlXj6qDREw7HUFYpxP2U-nxySCcTIRSxDU9pn_=s287-w287-h192-n-k-no-v1,"Phòng sạch sẽ, chủ homestay cũng nhiệt tình và dể thương"
New World Saigon Hotel,"76 Lê Lai, Quận 1, Thành Phố Hồ Chí Minh",1,10.770926,106.694698,4.6,10500,5,5757412.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Bồn tắm nước nóng, Điều hòa nhiệt độ, Trung tâm thể dục, Spa",Ăn Tối · Dịch Vụ · Món Ăn Sáng,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENLQUMgACgAMiRDaGNJMTh1TGx1bV91ZHNxR2dzdlp5OHhkR1pmWkhoeE9CQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CHIQwIsFahgKEwjwqcOsh-OQAxUAAAAAHQAAAAAQsAc,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2hU0bLaciCQzShFSX6RE1ahYt91XfrAWOONM3uExw_926UlMUamyj9vOZs0ZNafFbz7DFddVLF02sG6k6e6SM8er0OAWta6tCJeVFbzApSYmlZyFhPNGuRx54mvK00ytnz70Y=s287-w287-h192-n-k-no-v1,https://lh4.googleusercontent.com/proxy/5Tk2HpnxFeNrHUQgml5jrD1xIMUy1mjimRhZTzWPPDNneDWFyTupkNrErO5adOXNC2NZE_TX2gYEijLHcDt6r6rDJLbEJAZLRs66djZX0HzD92CidDqTFITRfcMAmoRqiY1HZZMCo1fN_iLZvpKE988KTsFfCQ=s287-w287-h192-n-k-no-v1,"An toàn , tiện nghi , thân thiện , đó là những điều mình khẳng định"
Ailen Garden Hotel & Travel,"283 33 Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh",1,10.7678392,106.691219,3.8,249,2,399385.0,"1 đêm, bao gồm thuế và phí","Wi-Fi miễn phí, Đỗ xe miễn phí, Điều hòa nhiệt độ, Ăn sáng, Dịch vụ phòng, Có bếp nấu ăn trong phòng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí · Dịch Vụ,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENLQUMgACgAMidDaGtJclplZWpOcWY1clFuR2cwdlp5OHhNV0kzYkdneU5HcHpFQUU4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CJ4CEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAELAH,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9ZgvgR43dSmwZYdoGEKws1K6aJPyICdUbLmEwo_UeFiEglR-oH_ynRE62q0yPA42FdEZ-2YJpZTCfAPyI4a7l4zPf-SGcz3SIi32V07iKeoQvcxykCuBXn95C86nGfayLYVt3=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/proxy/_vI-FSEh4qI7rY6rOgIlLqfCJXrpaUATvtJoDvZ5GZb4o47J-NhZRU4Mjc9L3HvAQBNN2IDVzmU-R1dH4lBhWtm2kzm1Pc4vqvAMRH69oTa4THHvEAtO_jiniVWrqDSn9RHqHG8tffvk4dlhkL6NRW1OKezL6Xc=s287-w287-h192-n-k-no-v1,"Phòng ở sạch sẽ,mát mẻ,cô chủ rất vui vẻ và nhiệt tình"
A25 Hotel - 35 Mạc Thị Bưởi,"35 Mạc Thị Bưởi, Quận 1, Thành Phố Hồ Chí Minh",1,10.7755739,106.7049793,4.4,446,2,829553.0,"1 đêm, bao gồm thuế và phí","Bữa sáng miễn phí, Wi-Fi miễn phí, Bãi đỗ xe ($), Bồn tắm nước nóng, Điều hòa nhiệt độ, Nhà hàng, Xe đưa đón ra sân bay, Dịch vụ giặt là",Vị Trí · Dịch Vụ · Tình Trạng Vệ Sinh,1,https://www.google.com/travel/search?q=resort%20qu%E1%BA%ADn%201&g2lb=203023%2C4965990%2C72317059%2C72414906%2C72471280%2C72485658%2C72560029%2C72573224%2C72647020%2C72686036%2C72803964%2C72882230%2C72958624%2C72959983%2C73010541%2C73059275%2C73064764%2C73107089%2C73148423%2C73157405%2C73177761%2C73179103&hl=vi-VN&gl=vn&ssta=1&ts=CAESCgoCCAMKAggDEAAaUQozEjEyJTB4MzE3NTJmMzhmOWVkODg3YjoweDE0YWRlZDU3MDM3Njg5ODk6CFF14bqtbiAxEhoSFAoHCOkPEAsYGxIHCOkPEAsYHBgBMgIQACoLCgk6A1ZORFoCFBE&qs=CAASBENLQUMgACgAMiRDaGNJek9ybHp1X20yWjVmR2dzdlp5OHhkR3A0WXpSb2NCQUI4DUgA&ap=KigKEgkc56LvLIglQBHNHom0AataQBISCaB8rAjTlCVAEc0eiVi2rFpAMAFoAboBB3Jldmlld3M&ictx=111&ved=0CNkDEMCLBWoYChMI8KnDrIfjkAMVAAAAAB0AAAAAELAH,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPisNUSAsUpyAx5lZ1gjSx5qepVzheOIRthIH7TTy5XId73tFRIA1uWowaK39y2YI4r9WGp9Po8woI3PapyvlpIZ7sQqTF2PEvSFolorgAHsBcxRoVpOqPAuMJtM_2cV0lxK7R_tn7vDk=s287-w287-h192-n-k-no-v1,https://lh3.googleusercontent.com/proxy/N28IaEXzYGqBmhA-IwLKLgjjCAHnTwoOmH2AaysOKhotLrguziSQXeJMpqh67pVnAVZ_2Eh96KBr50DXNzuj74B5LVSixl1UV8JIjnZlxlzGw59KuUqge0U0XXtL7PQos_eLS0eub7lhi2aobkMRy8sE8omYrg=s287-w287-h192-n-k-no-v1,"Phòng ốc sạch sẽ, tiện nghi
Chủ Hotel thân thiện, hỗ trợ khách nhiệt tình"
